tier,seed,disaster_family,role,metric,baseline,trained,delta,rationale_mode,schema_version
easy,1024,multi_cascade,orchestrator,save_rate,1.4782608695652173,nan,nan,linear_capped,2026.04.24
easy,1024,structural,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
easy,1024,structural,floor_agent,normalized_reward,27.628495004497402,nan,nan,linear_capped,2026.04.24
easy,1024,structural,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
easy,1024,structural,floor_agent,raw_reward,31.660000000000014,nan,nan,linear_capped,2026.04.24
easy,1024,structural,floor_agent,save_rate,0.8985507246376812,nan,nan,linear_capped,2026.04.24
easy,1024,structural,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
easy,1024,structural,orchestrator,normalized_reward,31.449037635596806,nan,nan,linear_capped,2026.04.24
easy,1024,structural,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
easy,1024,structural,orchestrator,raw_reward,57.800000000000004,nan,nan,linear_capped,2026.04.24
easy,1024,structural,orchestrator,save_rate,0.8985507246376812,nan,nan,linear_capped,2026.04.24
medium,42,active_threat,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,active_threat,floor_agent,normalized_reward,-0.9238421597355103,nan,nan,linear_capped,2026.04.24
medium,42,active_threat,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,active_threat,floor_agent,raw_reward,-16.239999999999984,nan,nan,linear_capped,2026.04.24
medium,42,active_threat,floor_agent,save_rate,1.0,nan,nan,linear_capped,2026.04.24
medium,42,active_threat,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,active_threat,orchestrator,normalized_reward,-1.9524672739748787,nan,nan,linear_capped,2026.04.24
medium,42,active_threat,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,active_threat,orchestrator,raw_reward,-139.7000000000001,nan,nan,linear_capped,2026.04.24
medium,42,active_threat,orchestrator,save_rate,1.0,nan,nan,linear_capped,2026.04.24
medium,42,fire,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,fire,floor_agent,normalized_reward,0.8000090564221086,nan,nan,linear_capped,2026.04.24
medium,42,fire,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,fire,floor_agent,raw_reward,-2.759999999999996,nan,nan,linear_capped,2026.04.24
medium,42,fire,floor_agent,save_rate,0.6666666666666666,nan,nan,linear_capped,2026.04.24
medium,42,fire,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,fire,orchestrator,normalized_reward,-0.5935288781426574,nan,nan,linear_capped,2026.04.24
medium,42,fire,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,fire,orchestrator,raw_reward,-57.00000000000001,nan,nan,linear_capped,2026.04.24
medium,42,fire,orchestrator,save_rate,0.6666666666666666,nan,nan,linear_capped,2026.04.24
medium,42,flood,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,flood,floor_agent,normalized_reward,1.1491541171612978,nan,nan,linear_capped,2026.04.24
medium,42,flood,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,flood,floor_agent,raw_reward,-5.619999999999999,nan,nan,linear_capped,2026.04.24
medium,42,flood,floor_agent,save_rate,0.10416666666666667,nan,nan,linear_capped,2026.04.24
medium,42,flood,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,flood,orchestrator,normalized_reward,1.417471108468654,nan,nan,linear_capped,2026.04.24
medium,42,flood,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,flood,orchestrator,raw_reward,-32.400000000000006,nan,nan,linear_capped,2026.04.24
medium,42,flood,orchestrator,save_rate,0.10416666666666667,nan,nan,linear_capped,2026.04.24
medium,42,gas,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,gas,floor_agent,normalized_reward,-4.528119272875807,nan,nan,linear_capped,2026.04.24
medium,42,gas,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,gas,floor_agent,raw_reward,-12.879999999999999,nan,nan,linear_capped,2026.04.24
medium,42,gas,floor_agent,save_rate,0.22916666666666666,nan,nan,linear_capped,2026.04.24
medium,42,gas,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,gas,orchestrator,normalized_reward,-6.735992114045064,nan,nan,linear_capped,2026.04.24
medium,42,gas,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,gas,orchestrator,raw_reward,-58.8,nan,nan,linear_capped,2026.04.24
medium,42,gas,orchestrator,save_rate,0.22916666666666666,nan,nan,linear_capped,2026.04.24
medium,42,multi_cascade,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,multi_cascade,floor_agent,normalized_reward,2.272890142830856,nan,nan,linear_capped,2026.04.24
medium,42,multi_cascade,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,multi_cascade,floor_agent,raw_reward,-1.0399999999999978,nan,nan,linear_capped,2026.04.24
medium,42,multi_cascade,floor_agent,save_rate,0.4375,nan,nan,linear_capped,2026.04.24
medium,42,multi_cascade,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,multi_cascade,orchestrator,normalized_reward,1.7882845687784228,nan,nan,linear_capped,2026.04.24
medium,42,multi_cascade,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,multi_cascade,orchestrator,raw_reward,-33.9,nan,nan,linear_capped,2026.04.24
medium,42,multi_cascade,orchestrator,save_rate,0.4375,nan,nan,linear_capped,2026.04.24
medium,42,structural,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,structural,floor_agent,normalized_reward,18.039906470433657,nan,nan,linear_capped,2026.04.24
medium,42,structural,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,structural,floor_agent,raw_reward,19.559999999999995,nan,nan,linear_capped,2026.04.24
medium,42,structural,floor_agent,save_rate,0.875,nan,nan,linear_capped,2026.04.24
medium,42,structural,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,structural,orchestrator,normalized_reward,20.96597553249646,nan,nan,linear_capped,2026.04.24
medium,42,structural,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,42,structural,orchestrator,raw_reward,30.59999999999999,nan,nan,linear_capped,2026.04.24
medium,42,structural,orchestrator,save_rate,0.875,nan,nan,linear_capped,2026.04.24
medium,123,active_threat,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,active_threat,floor_agent,normalized_reward,-0.5770636937945003,nan,nan,linear_capped,2026.04.24
medium,123,active_threat,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,active_threat,floor_agent,raw_reward,-15.879999999999978,nan,nan,linear_capped,2026.04.24
medium,123,active_threat,floor_agent,save_rate,1.0,nan,nan,linear_capped,2026.04.24
medium,123,active_threat,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,active_threat,orchestrator,normalized_reward,-2.2738516872367542,nan,nan,linear_capped,2026.04.24
medium,123,active_threat,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,active_threat,orchestrator,raw_reward,-145.00000000000017,nan,nan,linear_capped,2026.04.24
medium,123,active_threat,orchestrator,save_rate,1.0,nan,nan,linear_capped,2026.04.24
medium,123,fire,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,fire,floor_agent,normalized_reward,-1.393558311276888,nan,nan,linear_capped,2026.04.24
medium,123,fire,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,fire,floor_agent,raw_reward,-8.159999999999993,nan,nan,linear_capped,2026.04.24
medium,123,fire,floor_agent,save_rate,0.6226415094339622,nan,nan,linear_capped,2026.04.24
medium,123,fire,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,fire,orchestrator,normalized_reward,-3.3683702943107288,nan,nan,linear_capped,2026.04.24
medium,123,fire,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,fire,orchestrator,raw_reward,-82.90000000000002,nan,nan,linear_capped,2026.04.24
medium,123,fire,orchestrator,save_rate,0.6226415094339622,nan,nan,linear_capped,2026.04.24
medium,123,flood,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,flood,floor_agent,normalized_reward,1.1491574399333904,nan,nan,linear_capped,2026.04.24
medium,123,flood,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,flood,floor_agent,raw_reward,-4.12,nan,nan,linear_capped,2026.04.24
medium,123,flood,floor_agent,save_rate,0.09433962264150944,nan,nan,linear_capped,2026.04.24
medium,123,flood,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,flood,orchestrator,normalized_reward,1.417471108468654,nan,nan,linear_capped,2026.04.24
medium,123,flood,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,flood,orchestrator,raw_reward,-25.599999999999998,nan,nan,linear_capped,2026.04.24
medium,123,flood,orchestrator,save_rate,0.09433962264150944,nan,nan,linear_capped,2026.04.24
medium,123,gas,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,gas,floor_agent,normalized_reward,-0.27589218597661824,nan,nan,linear_capped,2026.04.24
medium,123,gas,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,gas,floor_agent,raw_reward,-5.4399999999999995,nan,nan,linear_capped,2026.04.24
medium,123,gas,floor_agent,save_rate,0.20754716981132076,nan,nan,linear_capped,2026.04.24
medium,123,gas,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,gas,orchestrator,normalized_reward,-1.4512146386118925,nan,nan,linear_capped,2026.04.24
medium,123,gas,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,gas,orchestrator,raw_reward,-33.2,nan,nan,linear_capped,2026.04.24
medium,123,gas,orchestrator,save_rate,0.20754716981132076,nan,nan,linear_capped,2026.04.24
medium,123,multi_cascade,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,multi_cascade,floor_agent,normalized_reward,-8.180863296511191,nan,nan,linear_capped,2026.04.24
medium,123,multi_cascade,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,multi_cascade,floor_agent,raw_reward,-16.059999999999995,nan,nan,linear_capped,2026.04.24
medium,123,multi_cascade,floor_agent,save_rate,0.18867924528301888,nan,nan,linear_capped,2026.04.24
medium,123,multi_cascade,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,multi_cascade,orchestrator,normalized_reward,-10.33727252973956,nan,nan,linear_capped,2026.04.24
medium,123,multi_cascade,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,multi_cascade,orchestrator,raw_reward,-60.79999999999999,nan,nan,linear_capped,2026.04.24
medium,123,multi_cascade,orchestrator,save_rate,0.18867924528301888,nan,nan,linear_capped,2026.04.24
medium,123,structural,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,structural,floor_agent,normalized_reward,14.781135461392898,nan,nan,linear_capped,2026.04.24
medium,123,structural,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,structural,floor_agent,raw_reward,9.879999999999995,nan,nan,linear_capped,2026.04.24
medium,123,structural,floor_agent,save_rate,0.7735849056603774,nan,nan,linear_capped,2026.04.24
medium,123,structural,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,structural,orchestrator,normalized_reward,17.15294653833776,nan,nan,linear_capped,2026.04.24
medium,123,structural,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,123,structural,orchestrator,raw_reward,-11.899999999999995,nan,nan,linear_capped,2026.04.24
medium,123,structural,orchestrator,save_rate,0.7735849056603774,nan,nan,linear_capped,2026.04.24
medium,456,active_threat,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,active_threat,floor_agent,normalized_reward,-15.609899078316776,nan,nan,linear_capped,2026.04.24
medium,456,active_threat,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,active_threat,floor_agent,raw_reward,-41.99999999999999,nan,nan,linear_capped,2026.04.24
medium,456,active_threat,floor_agent,save_rate,0.45,nan,nan,linear_capped,2026.04.24
medium,456,active_threat,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,active_threat,orchestrator,normalized_reward,-18.890215496769226,nan,nan,linear_capped,2026.04.24
medium,456,active_threat,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,active_threat,orchestrator,raw_reward,-240.40000000000003,nan,nan,linear_capped,2026.04.24
medium,456,active_threat,orchestrator,save_rate,0.45,nan,nan,linear_capped,2026.04.24
medium,456,fire,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,fire,floor_agent,normalized_reward,-8.370975656307001,nan,nan,linear_capped,2026.04.24
medium,456,fire,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,fire,floor_agent,raw_reward,-22.759999999999977,nan,nan,linear_capped,2026.04.24
medium,456,fire,floor_agent,save_rate,0.5625,nan,nan,linear_capped,2026.04.24
medium,456,fire,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,fire,orchestrator,normalized_reward,-14.01960205274817,nan,nan,linear_capped,2026.04.24
medium,456,fire,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,fire,orchestrator,raw_reward,-165.8,nan,nan,linear_capped,2026.04.24
medium,456,fire,orchestrator,save_rate,0.5625,nan,nan,linear_capped,2026.04.24
medium,456,flood,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,flood,floor_agent,normalized_reward,1.1491539517295648,nan,nan,linear_capped,2026.04.24
medium,456,flood,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,flood,floor_agent,raw_reward,-7.120000000000002,nan,nan,linear_capped,2026.04.24
medium,456,flood,floor_agent,save_rate,0.0625,nan,nan,linear_capped,2026.04.24
medium,456,flood,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,flood,orchestrator,normalized_reward,1.417471108468654,nan,nan,linear_capped,2026.04.24
medium,456,flood,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,flood,orchestrator,raw_reward,-39.2,nan,nan,linear_capped,2026.04.24
medium,456,flood,orchestrator,save_rate,0.0625,nan,nan,linear_capped,2026.04.24
medium,456,gas,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,gas,floor_agent,normalized_reward,-3.848257646307254,nan,nan,linear_capped,2026.04.24
medium,456,gas,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,gas,floor_agent,raw_reward,-17.38,nan,nan,linear_capped,2026.04.24
medium,456,gas,floor_agent,save_rate,0.1375,nan,nan,linear_capped,2026.04.24
medium,456,gas,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,gas,orchestrator,normalized_reward,-5.437414246495463,nan,nan,linear_capped,2026.04.24
medium,456,gas,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,gas,orchestrator,raw_reward,-79.2,nan,nan,linear_capped,2026.04.24
medium,456,gas,orchestrator,save_rate,0.1375,nan,nan,linear_capped,2026.04.24
medium,456,multi_cascade,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,multi_cascade,floor_agent,normalized_reward,4.666009768204053,nan,nan,linear_capped,2026.04.24
medium,456,multi_cascade,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,multi_cascade,floor_agent,raw_reward,-47.08,nan,nan,linear_capped,2026.04.24
medium,456,multi_cascade,floor_agent,save_rate,0.7,nan,nan,linear_capped,2026.04.24
medium,456,multi_cascade,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,multi_cascade,orchestrator,normalized_reward,2.4762382026058978,nan,nan,linear_capped,2026.04.24
medium,456,multi_cascade,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,multi_cascade,orchestrator,raw_reward,-276.2,nan,nan,linear_capped,2026.04.24
medium,456,multi_cascade,orchestrator,save_rate,0.7,nan,nan,linear_capped,2026.04.24
medium,456,structural,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,structural,floor_agent,normalized_reward,25.95304125047324,nan,nan,linear_capped,2026.04.24
medium,456,structural,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,structural,floor_agent,raw_reward,19.519999999999992,nan,nan,linear_capped,2026.04.24
medium,456,structural,floor_agent,save_rate,0.8,nan,nan,linear_capped,2026.04.24
medium,456,structural,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,structural,orchestrator,normalized_reward,29.449111972108188,nan,nan,linear_capped,2026.04.24
medium,456,structural,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,456,structural,orchestrator,raw_reward,5.684341886080802e-14,nan,nan,linear_capped,2026.04.24
medium,456,structural,orchestrator,save_rate,0.8,nan,nan,linear_capped,2026.04.24
medium,789,active_threat,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,active_threat,floor_agent,normalized_reward,-1.9325076214471557,nan,nan,linear_capped,2026.04.24
medium,789,active_threat,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,active_threat,floor_agent,raw_reward,-9.199999999999998,nan,nan,linear_capped,2026.04.24
medium,789,active_threat,floor_agent,save_rate,0.5789473684210527,nan,nan,linear_capped,2026.04.24
medium,789,active_threat,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,active_threat,orchestrator,normalized_reward,-3.083769473606905,nan,nan,linear_capped,2026.04.24
medium,789,active_threat,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,active_threat,orchestrator,raw_reward,-72.19999999999999,nan,nan,linear_capped,2026.04.24
medium,789,active_threat,orchestrator,save_rate,0.5789473684210527,nan,nan,linear_capped,2026.04.24
medium,789,fire,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,fire,floor_agent,normalized_reward,6.620746398798327,nan,nan,linear_capped,2026.04.24
medium,789,fire,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,fire,floor_agent,raw_reward,8.020000000000003,nan,nan,linear_capped,2026.04.24
medium,789,fire,floor_agent,save_rate,0.7894736842105263,nan,nan,linear_capped,2026.04.24
medium,789,fire,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,fire,orchestrator,normalized_reward,4.884418652462116,nan,nan,linear_capped,2026.04.24
medium,789,fire,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,fire,orchestrator,raw_reward,-5.299999999999994,nan,nan,linear_capped,2026.04.24
medium,789,fire,orchestrator,save_rate,0.7894736842105263,nan,nan,linear_capped,2026.04.24
medium,789,flood,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,flood,floor_agent,normalized_reward,1.1491541171612978,nan,nan,linear_capped,2026.04.24
medium,789,flood,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,flood,floor_agent,raw_reward,-5.619999999999999,nan,nan,linear_capped,2026.04.24
medium,789,flood,floor_agent,save_rate,0.13157894736842105,nan,nan,linear_capped,2026.04.24
medium,789,flood,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,flood,orchestrator,normalized_reward,1.417471108468654,nan,nan,linear_capped,2026.04.24
medium,789,flood,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,flood,orchestrator,raw_reward,-32.400000000000006,nan,nan,linear_capped,2026.04.24
medium,789,flood,orchestrator,save_rate,0.13157894736842105,nan,nan,linear_capped,2026.04.24
medium,789,gas,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,gas,floor_agent,normalized_reward,-4.132449070971622,nan,nan,linear_capped,2026.04.24
medium,789,gas,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,gas,floor_agent,raw_reward,-11.379999999999999,nan,nan,linear_capped,2026.04.24
medium,789,gas,floor_agent,save_rate,0.2894736842105263,nan,nan,linear_capped,2026.04.24
medium,789,gas,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,gas,orchestrator,normalized_reward,-6.497588556377546,nan,nan,linear_capped,2026.04.24
medium,789,gas,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,gas,orchestrator,raw_reward,-52.0,nan,nan,linear_capped,2026.04.24
medium,789,gas,orchestrator,save_rate,0.2894736842105263,nan,nan,linear_capped,2026.04.24
medium,789,multi_cascade,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,multi_cascade,floor_agent,normalized_reward,18.21874950911812,nan,nan,linear_capped,2026.04.24
medium,789,multi_cascade,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,multi_cascade,floor_agent,raw_reward,8.680000000000003,nan,nan,linear_capped,2026.04.24
medium,789,multi_cascade,floor_agent,save_rate,1.394736842105263,nan,nan,linear_capped,2026.04.24
medium,789,multi_cascade,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,multi_cascade,orchestrator,normalized_reward,20.11980334821653,nan,nan,linear_capped,2026.04.24
medium,789,multi_cascade,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,multi_cascade,orchestrator,raw_reward,-34.09999999999995,nan,nan,linear_capped,2026.04.24
medium,789,multi_cascade,orchestrator,save_rate,1.394736842105263,nan,nan,linear_capped,2026.04.24
medium,789,structural,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,structural,floor_agent,normalized_reward,2.700403782921107,nan,nan,linear_capped,2026.04.24
medium,789,structural,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,structural,floor_agent,raw_reward,0.16000000000000228,nan,nan,linear_capped,2026.04.24
medium,789,structural,floor_agent,save_rate,0.6052631578947368,nan,nan,linear_capped,2026.04.24
medium,789,structural,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,structural,orchestrator,normalized_reward,4.218770079301409,nan,nan,linear_capped,2026.04.24
medium,789,structural,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,789,structural,orchestrator,raw_reward,-18.799999999999994,nan,nan,linear_capped,2026.04.24
medium,789,structural,orchestrator,save_rate,0.6052631578947368,nan,nan,linear_capped,2026.04.24
medium,1024,active_threat,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,active_threat,floor_agent,normalized_reward,-3.8212215151073723,nan,nan,linear_capped,2026.04.24
medium,1024,active_threat,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,active_threat,floor_agent,raw_reward,-15.919999999999991,nan,nan,linear_capped,2026.04.24
medium,1024,active_threat,floor_agent,save_rate,0.5535714285714286,nan,nan,linear_capped,2026.04.24
medium,1024,active_threat,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,active_threat,orchestrator,normalized_reward,-5.002925972307,nan,nan,linear_capped,2026.04.24
medium,1024,active_threat,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,active_threat,orchestrator,raw_reward,-113.80000000000003,nan,nan,linear_capped,2026.04.24
medium,1024,active_threat,orchestrator,save_rate,0.5535714285714286,nan,nan,linear_capped,2026.04.24
medium,1024,fire,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,fire,floor_agent,normalized_reward,1.6507559329695909,nan,nan,linear_capped,2026.04.24
medium,1024,fire,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,fire,floor_agent,raw_reward,-1.7799999999999876,nan,nan,linear_capped,2026.04.24
medium,1024,fire,floor_agent,save_rate,0.6785714285714286,nan,nan,linear_capped,2026.04.24
medium,1024,fire,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,fire,orchestrator,normalized_reward,-1.84756116688748,nan,nan,linear_capped,2026.04.24
medium,1024,fire,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,fire,orchestrator,raw_reward,-60.9,nan,nan,linear_capped,2026.04.24
medium,1024,fire,orchestrator,save_rate,0.6785714285714286,nan,nan,linear_capped,2026.04.24
medium,1024,flood,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,flood,floor_agent,normalized_reward,1.1491574399333904,nan,nan,linear_capped,2026.04.24
medium,1024,flood,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,flood,floor_agent,raw_reward,-4.12,nan,nan,linear_capped,2026.04.24
medium,1024,flood,floor_agent,save_rate,0.08928571428571429,nan,nan,linear_capped,2026.04.24
medium,1024,flood,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,flood,orchestrator,normalized_reward,1.417471108468654,nan,nan,linear_capped,2026.04.24
medium,1024,flood,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,flood,orchestrator,raw_reward,-25.599999999999998,nan,nan,linear_capped,2026.04.24
medium,1024,flood,orchestrator,save_rate,0.08928571428571429,nan,nan,linear_capped,2026.04.24
medium,1024,gas,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,gas,floor_agent,normalized_reward,-0.6194416798058017,nan,nan,linear_capped,2026.04.24
medium,1024,gas,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,gas,floor_agent,raw_reward,-8.439999999999998,nan,nan,linear_capped,2026.04.24
medium,1024,gas,floor_agent,save_rate,0.19642857142857142,nan,nan,linear_capped,2026.04.24
medium,1024,gas,orchestrator,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,gas,orchestrator,normalized_reward,-1.6847360989215063,nan,nan,linear_capped,2026.04.24
medium,1024,gas,orchestrator,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,gas,orchestrator,raw_reward,-46.8,nan,nan,linear_capped,2026.04.24
medium,1024,gas,orchestrator,save_rate,0.19642857142857142,nan,nan,linear_capped,2026.04.24
medium,1024,multi_cascade,floor_agent,invalid_action_rate,0.0,nan,nan,linear_capped,2026.04.24
medium,1024,multi_cascade,floor_agent,normalized_reward,-8.98795389068256,nan,nan,linear_capped,2026.04.24
medium,1024,multi_cascade,floor_agent,override_win_rate,0.0,nan,nan,linear_capped,2026.04.24
